x,y,z,label
0.0208565592765808,0.301614940166473,-0.10629124099451,3
0.0246952176094055,0.267834544181824,-0.0724828680797187,3
0.015742689371109,0.22874253988266,-0.0481441495760051,3
0,0,0,3
0.059145987033844,0.0476265251636505,0.00370012819008902,3
0.0970614552497864,0.125788986682892,-0.00463082884265109,3
0.135045766830444,0.179242312908173,-0.0126100490876846,3
0.176884829998016,0.194870501756668,-0.0187515868881158,3
0.0522959232330322,0.185377210378647,-0.0361877690145187,3
0.0740811228752136,0.287722408771515,-0.0447038273402862,3
0.0841206908226013,0.346697092056274,-0.0450273017474823,3
0.0889655351638794,0.390519440174103,-0.0449535000213794,3
0.00521883368492126,0.191721707582474,-0.0400708328077011,3
0.0138464868068695,0.303921222686768,-0.045046058584135,3
0.0154571533203125,0.358703672885895,-0.0376033979543857,3
0.0116075575351715,0.396265804767609,-0.0337527516373806,3
-0.0362736880779266,0.181587517261505,-0.0392523641773872,3
-0.0215615034103394,0.244535326957703,-0.027543085727971,3
-0.00598481297492981,0.219826102256775,-0.00160356108857318,3
0.000264167785644531,0.190163671970367,0.0140665749943443,3
-0.0679056942462921,0.16159063577652,-0.0408266718575172,3
-0.0524507164955139,0.202354431152344,-0.0214391714969091,3
-0.0386306047439575,0.179979681968689,0.000350847070207827,3
-0.0343982577323914,0.153772979974747,0.0148989035672136,3
0,0,0,3
0.0691537857055664,0.0529440939426422,-0.0115055879709138,3
0.122565388679504,0.129235655069351,-0.0395269086715593,3
0.172545403242111,0.179924696683884,-0.0655197342988862,3
0.221204966306686,0.205385535955429,-0.0893668374177827,3
0.0653224289417267,0.215630143880844,-0.0827207556125535,3
0.0773153007030487,0.347995609045029,-0.109456433927716,3
0.08160600066185,0.427344292402267,-0.121561273014249,3
0.0809224247932434,0.489042431116104,-0.129734925007523,3
0.00519353151321411,0.21696725487709,-0.0863090595361604,3
-0.00874248147010803,0.360925048589706,-0.111354253267945,3
-0.0238017141819,0.436366766691208,-0.113513707196416,3
-0.043172150850296,0.488591641187668,-0.116201280629338,3
-0.0478143095970154,0.205106407403946,-0.0835631704089059,3
-0.040573924779892,0.290774375200272,-0.0848219758030786,3
-0.0226218700408936,0.260013610124588,-0.0565150072929277,3
-0.0170068740844727,0.220852226018906,-0.0390061503407373,3
-0.0919347703456879,0.184052973985672,-0.0848407289144411,3
-0.0764216482639313,0.253745466470718,-0.0743183186408891,3
-0.062243640422821,0.228806644678116,-0.0512076718863859,3
-0.0603547394275665,0.193861156702042,-0.0352274021264924,3
0,0,0,3
0.0931352078914642,0.0552386790513992,-0.0109657291856289,3
0.176277071237564,0.144489347934723,-0.0444353530716777,3
0.253617197275162,0.211396753787994,-0.0725341225576281,3
0.312456279993057,0.253585636615753,-0.0962203452896953,3
0.124633103609085,0.262846082448959,-0.113295973331916,3
0.152808040380478,0.449112743139267,-0.143363484234798,3
0.163816899061203,0.554923802614212,-0.152705096693027,3
0.166871696710587,0.640656262636185,-0.158818491787899,3
0.0521319210529327,0.280546754598618,-0.113235467166889,3
0.0567212402820587,0.497647911310196,-0.142788955063808,3
0.0544415712356567,0.619720369577408,-0.141516634316432,3
0.0463106334209442,0.71171036362648,-0.14208289334296,3
-0.0126065611839294,0.282268673181534,-0.102238253743637,3
0.0142901837825775,0.422640174627304,-0.0961618135285258,3
0.0317814946174622,0.381925970315933,-0.0497586662483096,3
0.0326705574989319,0.329709857702255,-0.0209773919147134,3
-0.0658071339130402,0.270684659481049,-0.0956970463108897,3
-0.0317240059375763,0.385183364152908,-0.0747568915200114,3
-0.015141636133194,0.34701332449913,-0.036313225568521,3
-0.0146917402744293,0.293727368116379,-0.00934492243199347,3
0,0,0,3
0.0900155007839203,0.0494523942470551,-0.0106282378440463,3
0.171658605337143,0.140599310398102,-0.0445382487853729,3
0.243948608636856,0.208629339933395,-0.0747936298032963,3
0.306037396192551,0.248939394950867,-0.101080619253751,3
0.125434190034866,0.257505655288696,-0.110036090471383,3
0.148012071847916,0.448316931724548,-0.14182388082945,3
0.155687123537064,0.554040253162384,-0.151876904525396,3
0.157353311777115,0.638708412647247,-0.159142040171262,3
0.0517148077487946,0.273281276226044,-0.115097284772035,3
0.0531951487064362,0.492889046669006,-0.148646034755346,3
0.0493243932723999,0.614818274974823,-0.149759598531362,3
0.0404761135578156,0.704646170139313,-0.1517965723654,3
-0.0158095061779022,0.273231327533722,-0.110011548258897,3
0.00655403733253479,0.416946172714233,-0.112341523625489,3
0.0235035717487335,0.373192727565765,-0.0693666194459164,3
0.0260609984397888,0.319168210029602,-0.0414698612769806,3
-0.0727886855602264,0.25949889421463,-0.10934881166422,3
-0.0395215451717377,0.376945853233337,-0.0978283365150654,3
-0.0225465595722198,0.339327752590179,-0.0632953424831593,3
-0.0206365883350372,0.285758286714554,-0.0379631114085877,3
0,0,0,3
0.0962253212928772,0.0494434535503387,-0.0188171076256518,3
0.181816756725311,0.138584166765213,-0.0551703548658375,3
0.260862171649933,0.209033399820328,-0.0850716917443757,3
0.324558317661285,0.258328706026077,-0.10992254453187,3
0.13032478094101,0.255745589733124,-0.113078059129763,3
0.161866724491119,0.445014625787735,-0.143269249670554,3
0.174694955348969,0.546953350305557,-0.153031670920897,3
0.181953728199005,0.632465213537216,-0.159727373592902,3
0.0598697066307068,0.27666562795639,-0.109671608977366,3
0.0750247240066528,0.494972616434097,-0.141715520494032,3
0.0773187875747681,0.617266327142715,-0.143700623385954,3
0.0746029615402222,0.711910754442215,-0.145897009842444,3
-0.00462406873703003,0.280501663684845,-0.0962143405008797,3
0.0285971164703369,0.422933727502823,-0.0949641107249741,3
0.0452997982501984,0.377063184976578,-0.0523082143295293,3
0.0484925508499146,0.322218805551529,-0.0242974548268799,3
-0.0591487288475037,0.271069884300232,-0.0873484848666672,3
-0.0237849950790405,0.391596168279648,-0.0699553130794053,3
-0.00684452056884766,0.348289877176285,-0.0334260440099721,3
-0.00288856029510498,0.289059072732925,-0.00702000126649782,3
0,0,0,3
0.0629097521305084,0.0313870310783386,0.00103749881675119,3
0.123048514127731,0.0920503735542297,-0.0188763994985295,3
0.170953184366226,0.121650338172913,-0.0385053899400902,3
0.211382508277893,0.113498151302338,-0.0560730990284157,3
0.088959276676178,0.138114988803864,-0.0698327269666863,3
0.101952463388443,0.249221086502075,-0.0944159772508812,3
0.109558433294296,0.310436844825745,-0.103929593812771,3
0.112960875034332,0.359336614608765,-0.110006279897041,3
0.0407808423042297,0.144634008407593,-0.0793189477437211,3
0.0324143469333649,0.277157545089722,-0.103498488318272,3
0.0258280336856842,0.350877463817596,-0.105215847145863,3
0.0146715641021729,0.400320649147034,-0.107374123882599,3
-5.24222850799561E-05,0.145483314990997,-0.0818696689122391,3
0.00922748446464539,0.235909581184387,-0.0845252570026589,3
0.0203545391559601,0.212326407432556,-0.0574694272392464,3
0.0220608413219452,0.179142653942108,-0.0404819879942608,3
-0.0339506864547729,0.142901659011841,-0.0869768481963349,3
-0.014198362827301,0.210429549217224,-0.0771699916833115,3
-0.00660574436187744,0.189110279083252,-0.0539040040486527,3
-0.00691565871238709,0.158397912979126,-0.0382625345402432,3
0,0,0,3
0.048090398311615,0.0323262810707092,0.0164190404924867,3
0.0794892907142639,0.0970271825790405,0.0104330410125968,3
0.0835094451904297,0.155179381370544,-0.00220418326860994,3
0.0790753960609436,0.1860710978508,-0.0133991367307189,3
0.108484089374542,0.139868438243866,-0.000974799751553235,3
0.116537988185883,0.231390535831451,-0.0135724605184677,3
0.126350164413452,0.281525790691376,-0.0222661937710527,3
0.136143386363983,0.321564793586731,-0.0305982227560762,3
0.0857832431793213,0.14782989025116,-0.0234861928161862,3
0.0635743737220764,0.248192727565765,-0.0378559432116035,3
0.053909957408905,0.308186769485474,-0.0449440344360355,3
0.049609899520874,0.3581463098526,-0.052401450940657,3
0.0542723536491394,0.14864706993103,-0.0437568328466895,3
0.0180677771568298,0.203510344028473,-0.0487506366458419,3
0.0121632218360901,0.168505132198334,-0.0374351120677474,3
0.0178401470184326,0.14278656244278,-0.0308450176504138,3
0.0204977989196777,0.145581603050232,-0.0656478828874114,3
-0.00526535511016846,0.179310441017151,-0.0623532734003547,3
-0.0119555592536926,0.148039042949677,-0.0511966063764575,3
-0.00790655612945557,0.125571012496948,-0.0441953628447536,3
0,0,0,3
0.0857268571853638,0.154614180326462,0.0291859430942853,3
0.120305240154266,0.343189209699631,0.00362775570081375,3
0.152481615543365,0.47718870639801,-0.0225678386416117,3
0.206185758113861,0.565898418426514,-0.0446529297407547,3
0.0299462080001831,0.40484157204628,-0.112956566947309,3
-0.00376749038696289,0.627166032791138,-0.14976215197405,3
-0.0227730870246887,0.754593849182129,-0.159449814098684,3
-0.0436493754386902,0.853015303611755,-0.165156273382513,3
-0.0563387870788574,0.359042406082153,-0.133859796660749,3
-0.169424295425415,0.57758229970932,-0.174504963892309,3
-0.234537959098816,0.690865755081177,-0.165842293041555,3
-0.290238559246063,0.761778473854065,-0.159284470814077,3
-0.124772131443024,0.297497510910034,-0.137671513694135,3
-0.192395061254501,0.458798050880432,-0.131983233826963,3
-0.156453043222427,0.428947985172272,-0.0637647865589539,3
-0.128413081169128,0.375119388103485,-0.0204278121020476,3
-0.174547016620636,0.231066823005676,-0.143447755115835,3
-0.201600790023804,0.33732944726944,-0.108615955549089,3
-0.164139091968536,0.299790322780609,-0.0502901582296769,3
-0.135152101516724,0.245093166828156,-0.0108602002512495,3
0,0,0,3
0.0997920036315918,0.0555859953165054,-0.00954781937533245,3
0.190382063388824,0.156854897737503,-0.0437597585760914,3
0.27070564031601,0.232557088136673,-0.0743711097084843,3
0.342362940311432,0.274114102125168,-0.100745554073986,3
0.140166640281677,0.279647648334503,-0.111840884193119,3
0.184590578079224,0.478121787309647,-0.144118691786464,3
0.202258825302124,0.589880079030991,-0.154297630294498,3
0.211781561374664,0.681079298257828,-0.161671022876438,3
0.064459502696991,0.303940922021866,-0.117257970377143,3
0.0868354141712189,0.537374824285507,-0.150479192837413,3
0.0918897092342377,0.673116236925125,-0.151450733646091,3
0.0898022949695587,0.775751084089279,-0.154160465105709,3
-0.0064564049243927,0.309278011322021,-0.112123819991287,3
0.0318164229393005,0.468545347452164,-0.112332019015487,3
0.0524080693721771,0.427786141633987,-0.0669610528194271,3
0.0575908720493317,0.371412307024002,-0.0378924002789818,3
-0.0659639239311218,0.298736125230789,-0.1114192707383,3
-0.0217999517917633,0.424662262201309,-0.0960168791853748,3
-0.00110861659049988,0.389047771692276,-0.0589020242833458,3
0.00336170196533203,0.33434534072876,-0.0322955576621853,3
0,0,0,3
0.0671320855617523,0.0500145256519318,-0.00794457432096962,3
0.121182650327683,0.125120997428894,-0.037344458254335,3
0.171992689371109,0.174705505371094,-0.0642720598003841,3
0.220235794782639,0.198188006877899,-0.0888726922891117,3
0.0745380520820618,0.199688255786896,-0.0963173273227191,3
0.083348423242569,0.338661372661591,-0.125558561386821,3
0.0874752998352051,0.417881429195404,-0.135574749412296,3
0.087133139371872,0.479360401630402,-0.14178054660773,3
0.0152036249637604,0.199186325073242,-0.101303270759342,3
0.00141838192939758,0.351679086685181,-0.130099436940906,3
-0.0123297870159149,0.429238617420197,-0.128202802242992,3
-0.030537873506546,0.482395708560944,-0.127155027093647,3
-0.037977397441864,0.189869105815887,-0.0983310702464557,3
-0.0318654477596283,0.287627220153809,-0.101638569237945,3
-0.0165925025939941,0.259503662586212,-0.0671746793410755,3
-0.0128393471240997,0.221694707870483,-0.0450321088752723,3
-0.0822047889232636,0.173456788063049,-0.0986896666905857,3
-0.0669489502906799,0.254107296466827,-0.0892194646618343,3
-0.0536314249038696,0.229041695594788,-0.0622046615204788,3
-0.0518207848072052,0.192723989486694,-0.0429766017219997,3
0,0,0,3
0.0767293274402618,0.0167473554611206,-0.000369123276568573,3
0.148516535758972,0.0532518327236176,-0.0283691041465044,3
0.202461808919907,0.0628766119480133,-0.0538947597439528,3
0.23871910572052,0.037735253572464,-0.0773292124564886,3
0.123662382364273,0.0919505655765533,-0.101198376744533,3
0.175461828708649,0.184396892786026,-0.130664432078147,3
0.210903823375702,0.242524653673172,-0.140537092119002,3
0.237383812665939,0.289190918207169,-0.146426343947196,3
0.0731890797615051,0.127999216318131,-0.110007883637691,3
0.115962654352188,0.261305838823318,-0.141059690743232,3
0.144687443971634,0.342170685529709,-0.139701151877189,3
0.156625211238861,0.393436759710312,-0.139412725001121,3
0.0267297327518463,0.159119874238968,-0.109031112521434,3
0.0739587843418121,0.276514858007431,-0.114264102309489,3
0.0866890847682953,0.258023411035538,-0.0789431348736525,3
0.0824130773544312,0.218875020742416,-0.0570788659448862,3
-0.0146879851818085,0.184554547071457,-0.109586478799129,3
0.0287396609783173,0.282403439283371,-0.101490722625995,3
0.0428328514099121,0.267801433801651,-0.0729083061511755,3
0.0432515144348145,0.233021110296249,-0.0537638902957678,3
0,0,0,3
0.0779639780521393,0.0123912990093231,5.28645964568142E-05,3
0.153381317853928,0.0444113910198212,-0.0275516693086484,3
0.210746556520462,0.0509492754936218,-0.0531339958847621,3
0.249543935060501,0.0234420299530029,-0.0767872199953654,3
0.128949463367462,0.0788311660289764,-0.0989363059939006,3
0.181187957525253,0.166642159223557,-0.12935901587616,3
0.215823948383331,0.223103016614914,-0.139826783591614,3
0.241378217935562,0.268604427576065,-0.146056467348442,3
0.0781569480895996,0.113829344511032,-0.109035068804131,3
0.120987087488174,0.243872076272964,-0.141009831482277,3
0.148176342248917,0.324925273656845,-0.140421116405831,3
0.158551245927811,0.376560002565384,-0.140787237936364,3
0.0317547619342804,0.14447757601738,-0.109774531477795,3
0.078057199716568,0.260924428701401,-0.117291988486157,3
0.0900181233882904,0.245187789201736,-0.0831401587070086,3
0.0860539972782135,0.208612054586411,-0.0617432311714747,3
-0.00919739902019501,0.169725984334946,-0.112035931700573,3
0.0341494679450989,0.266101807355881,-0.106057578379021,3
0.0478630363941193,0.253350168466568,-0.0783385649860957,3
0.0486875772476196,0.220844298601151,-0.0596990638018706,3
0,0,0,3
0.0911546349525452,0.158069506287575,0.0236676546895636,3
0.132103383541107,0.345888137817383,-0.00879525512813206,3
0.171027481555939,0.479038238525391,-0.0410801985150444,3
0.226987183094025,0.565945148468018,-0.0693839036708939,3
0.0388683080673218,0.405320018529892,-0.12976634435712,3
-0.000728905200958252,0.630689203739166,-0.171464368033992,3
-0.022230327129364,0.760330080986023,-0.183498992848979,3
-0.0460976958274841,0.861710071563721,-0.190911202955829,3
-0.0524426698684692,0.358738243579864,-0.150372444916354,3
-0.162643164396286,0.58890163898468,-0.196067824292766,3
-0.225063472986221,0.709905505180359,-0.188904225159274,3
-0.281522363424301,0.785718321800232,-0.183753683496104,3
-0.125470459461212,0.295916825532913,-0.153320863175975,3
-0.190234124660492,0.471912264823914,-0.150348945785152,3
-0.152115404605865,0.436943054199219,-0.0803328373318779,3
-0.124145269393921,0.374649584293365,-0.0360854037886726,3
-0.179243415594101,0.227088212966919,-0.158722832131969,3
-0.202171862125397,0.342571407556534,-0.126177399683582,3
-0.162895768880844,0.300766289234161,-0.0664495297556984,3
-0.135031223297119,0.240223050117493,-0.0259425652062761,3
0,0,0,3
0.0592654943466187,0.0659154802560806,0.00549952387155628,3
0.10093480348587,0.168048396706581,-0.0115979418223944,3
0.137150585651398,0.235169515013695,-0.0281408328628387,3
0.18109917640686,0.251915916800499,-0.0417513951724615,3
0.0692905783653259,0.193775102496147,-0.0686548344856348,3
0.0720710754394531,0.319055810570717,-0.0899114452367868,3
0.0766611695289612,0.388028755784035,-0.0934502847558107,3
0.0793867111206055,0.440744534134865,-0.0956000305777636,3
0.0166983008384705,0.186744257807732,-0.0799534760480967,3
0.00596320629119873,0.326922908425331,-0.102252497530564,3
-0.00126564502716064,0.410936906933785,-0.097930356121644,3
-0.0117558836936951,0.469080463051796,-0.0955466471677866,3
-0.032203733921051,0.172027036547661,-0.0835651449924555,3
-0.0328947901725769,0.267769977450371,-0.083244322991952,3
-0.0177791714668274,0.243206307291985,-0.0473725825613585,3
-0.00938338041305542,0.207999125123024,-0.0237207684731331,3
-0.0743433833122253,0.152177646756172,-0.0894549705153551,3
-0.06422358751297,0.231747850775719,-0.0771890200739946,3
-0.0503441095352173,0.207956716418266,-0.047906666255578,3
-0.0454021692276001,0.17318956553936,-0.0269135788148489,3
0,0,0,3
0.04953932762146,0.020674079656601,0.00831148377669377,3
0.113885521888733,0.0533940494060516,-0.0133997204242893,3
0.161232262849808,0.0628950893878937,-0.0364094462706395,3
0.19535556435585,0.0485410988330841,-0.0577705253376313,3
0.105716973543167,0.0654560625553131,-0.0703837771429368,3
0.126165896654129,0.156549960374832,-0.0960012276186295,3
0.142913371324539,0.202663272619247,-0.105397810460503,3
0.158431321382523,0.242271691560745,-0.112496999324734,3
0.0704899430274963,0.0677843689918518,-0.0884796727909394,3
0.0752726793289185,0.186761111021042,-0.114128214539463,3
0.0795639753341675,0.249736338853836,-0.112739701987679,3
0.0781452357769012,0.296431034803391,-0.11419944954055,3
0.0335211157798767,0.0735766589641571,-0.099539001704628,3
0.0407006144523621,0.168358415365219,-0.108126742066319,3
0.038471907377243,0.141911089420319,-0.0785760257853814,3
0.0349339544773102,0.110346764326096,-0.0608304899646588,3
-0.0010668933391571,0.0850663185119629,-0.111675550462181,3
0.0132548213005066,0.157394915819168,-0.109372963429863,3
0.0104025900363922,0.135708570480347,-0.0853897680057831,3
0.00615584850311279,0.106155931949615,-0.069554825545723,3
0,0,0,3
0.0731361210346222,-0.00777512788772583,0.0105367784988086,3
0.145546853542328,0.0125504434108734,-0.00807829875089716,3
0.20136958360672,0.0168750584125519,-0.0290830938477118,3
0.24495267868042,-0.00291284918785095,-0.0480611810792286,3
0.149731934070587,0.0988927483558655,-0.0552152471948464,3
0.205942392349243,0.197614014148712,-0.075580589692672,3
0.239301800727844,0.253282964229584,-0.0836641120124657,3
0.263055324554443,0.297466278076172,-0.0898553656745751,3
0.107187747955322,0.137158393859863,-0.0702816622663338,3
0.144329398870468,0.263211250305176,-0.0903249757695992,3
0.162196099758148,0.334686279296875,-0.0892719926644165,3
0.169783055782318,0.387403726577759,-0.0899885820556481,3
0.0620954036712647,0.165677189826965,-0.0781234653998215,3
0.086734414100647,0.238935351371765,-0.075195044498523,3
0.0789724290370941,0.207034826278687,-0.043329924564441,3
0.0662102401256561,0.17352032661438,-0.0241259152401287,3
0.0178232789039612,0.184589147567749,-0.0884563478041489,3
0.0471057593822479,0.237753391265869,-0.0757710637856324,3
0.0402486920356751,0.207780182361603,-0.0497934149909813,3
0.0282987356185913,0.176392793655396,-0.0319360161531765,3
0,0,0,3
0.100828409194946,0.046910434961319,-0.012341752825626,3
0.193209767341614,0.145090401172638,-0.0503731092348181,3
0.271904468536377,0.219731986522675,-0.08513196761752,3
0.34434175491333,0.25981080532074,-0.115743646575459,3
0.147683680057526,0.26780092716217,-0.119502032352933,3
0.185448169708252,0.469247162342072,-0.15788912232066,3
0.198953747749329,0.582711398601532,-0.171763802124508,3
0.204578161239624,0.674836575984955,-0.181578898979672,3
0.0711095929145813,0.289395421743393,-0.127525681807049,3
0.0864499509334564,0.525923550128937,-0.168208891703137,3
0.0886853635311127,0.66064316034317,-0.17304717953349,3
0.0837690830230713,0.760909378528595,-0.178003410054692,3
1.35898590087891E-05,0.293493807315826,-0.125136548830517,3
0.0321874618530273,0.452844202518463,-0.132743099881657,3
0.0514417886734009,0.40511566400528,-0.0885531028642737,3
0.0548326373100281,0.345890045166016,-0.0596387704744421,3
-0.0600687861442566,0.282593995332718,-0.127622435046681,3
-0.0194479823112488,0.412052989006043,-0.118987048222073,3
0.000110149383544922,0.372160077095032,-0.0831066837444388,3
0.00348004698753357,0.314370453357697,-0.0568872859611593,3
0,0,0,3
0.0548619031906128,0.0421736240386963,-0.0174810783122226,3
0.10358989238739,0.105259895324707,-0.0413955141906186,3
0.145682752132416,0.13897842168808,-0.0592760098282739,3
0.184143960475922,0.136098444461823,-0.0767761682276174,3
0.0621332228183746,0.132138013839722,-0.0960373421315595,3
0.0561451613903046,0.243936121463776,-0.121095224202101,3
0.0532166957855225,0.305066466331482,-0.127979389310305,3
0.0500526130199432,0.351391911506653,-0.131193286657755,3
0.0107537508010864,0.127322137355804,-0.0922359218005582,3
-0.0133495330810547,0.254070520401001,-0.115945688367312,3
-0.0299537926912308,0.322696447372437,-0.11560454863352,3
-0.0444788038730621,0.362695276737213,-0.115757844329302,3
-0.0280154496431351,0.12509548664093,-0.0821284567121907,3
-0.0340725183486938,0.240732192993164,-0.0930978794698163,3
-0.0335919857025146,0.293587565422058,-0.0835805823211118,3
-0.0341818332672119,0.32188755273819,-0.077681905508463,3
-0.0560290813446045,0.123602151870728,-0.0733752911095067,3
-0.0444774031639099,0.204754292964935,-0.0701552768353864,3
-0.0306351184844971,0.21867424249649,-0.0586511370841905,3
-0.019527792930603,0.215400159358978,-0.0521430065040036,3
0,0,0,3
0.0896305441856384,0.0466423332691193,0.0263278160830218,3
0.189969062805176,0.113442182540894,-0.00572234088282997,3
0.267394661903381,0.137760192155838,-0.0457541968087476,3
0.323807597160339,0.116333991289139,-0.0835633303384107,3
0.197817087173462,0.170545727014542,-0.0890013601044934,3
0.231784105300903,0.335485130548477,-0.131924646661691,3
0.257373869419098,0.428725749254227,-0.152766528294496,3
0.280043601989746,0.508664518594742,-0.169613736436776,3
0.146338701248169,0.169826954603195,-0.130703973339013,3
0.113602638244629,0.394419461488724,-0.17602883534234,3
0.0968739986419678,0.505023330450058,-0.17874121920865,3
0.0835763812065125,0.581911236047745,-0.184051441715173,3
0.0833183526992798,0.168109327554703,-0.161550107167177,3
0.0513810515403748,0.343410700559616,-0.176871794031076,3
0.0437526702880859,0.300574392080307,-0.132492932246141,3
0.0467710494995117,0.251272171735764,-0.107006790802888,3
0.016819179058075,0.168827325105667,-0.194569381640367,3
0.00566577911376953,0.293112188577652,-0.188959630892686,3
0.00216978788375854,0.251678079366684,-0.152241992519311,3
0.00785928964614868,0.200523465871811,-0.129265936778001,3
0,0,0,3
0.0609903931617737,0.00102695822715759,0.0175509281066466,3
0.121296584606171,0.0334975719451904,0.00397491879586465,3
0.157442331314087,0.066891998052597,-0.0158948529901695,3
0.175570428371429,0.0792576968669891,-0.0339362718554925,3
0.165589094161987,0.0380543768405914,-0.020007105955739,3
0.198977649211884,0.130021929740906,-0.0400134794804048,3
0.222123503684998,0.177895784378052,-0.052725544610877,3
0.243841171264648,0.217341810464859,-0.0633900076540899,3
0.144140243530273,0.045500785112381,-0.0464260526391458,3
0.155788540840149,0.163079231977463,-0.0682301432284307,3
0.16450309753418,0.227475851774216,-0.075316315928359,3
0.178829610347748,0.277558356523514,-0.0827491119893979,3
0.110233128070831,0.0607705116271973,-0.0689376131090116,3
0.103693306446075,0.15328112244606,-0.0774923399480771,3
0.0850143432617188,0.127047210931778,-0.0594552703591775,3
0.0806637406349182,0.0949122309684753,-0.0492022507282686,3
0.0748504400253296,0.078781932592392,-0.0928435683640432,3
0.0701938271522522,0.149872094392777,-0.0899723008665037,3
0.0563868880271912,0.126789480447769,-0.0730899706872892,3
0.0550511479377747,0.0960645079612732,-0.0625852927955579,3
0,0,0,3
0.0557998716831207,-0.0197612643241882,0.0284481743218263,3
0.121901005506516,-0.0213095545768738,0.0277122953774294,3
0.164454132318497,-0.0300999879837036,0.0197684863449892,3
0.186067014932632,-0.0653042197227478,0.0128013366700968,3
0.164454728364944,0.0211817622184753,-0.00047074750923759,3
0.215072482824326,0.0944990515708923,-0.00834060219508803,3
0.247646361589432,0.132656276226044,-0.0141676603017489,3
0.274310439825058,0.16138368844986,-0.0208663469312826,3
0.148792177438736,0.049409031867981,-0.0258282398937384,3
0.181701928377152,0.152538001537323,-0.0331191098449866,3
0.201841205358505,0.216114580631256,-0.0356590537486712,3
0.218539625406265,0.263909995555878,-0.0415374947844187,3
0.120645731687546,0.0794240236282349,-0.0464820241687933,3
0.120042532682419,0.158745944499969,-0.0400908751545588,3
0.0957954823970795,0.141465067863464,-0.0219302563129107,3
0.0811598002910614,0.116779685020447,-0.013097443072323,3
0.0863395631313324,0.110092103481293,-0.068325491076533,3
0.0867579877376556,0.159290134906769,-0.05687406045777,3
0.067450076341629,0.145497024059296,-0.0412822192667166,3
0.0547520220279694,0.127079963684082,-0.0317279486117998,3
0,0,0,3
0.0747983455657959,-0.00495833158493042,0.00473413936686784,3
0.14739328622818,0.0171045660972595,-0.0190262655365738,3
0.204784780740738,0.0206895172595978,-0.0441476433176073,3
0.250475734472275,0.00339075922966003,-0.0668099290329489,3
0.143505930900574,0.107794135808945,-0.0667130491334471,3
0.194095462560654,0.207040280103683,-0.091564803441194,3
0.22691610455513,0.261754423379898,-0.101912005861429,3
0.250758916139603,0.304551512002945,-0.109117007871297,3
0.0971773266792297,0.141360491514206,-0.0796843907434019,3
0.131152212619782,0.272612124681473,-0.105350769181875,3
0.148222953081131,0.344837933778763,-0.106639026721147,3
0.155601114034653,0.397478967905045,-0.108097842951444,3
0.0508053600788116,0.165156930685043,-0.0852665296393904,3
0.0773016214370728,0.237599760293961,-0.0861020079452071,3
0.0717328488826752,0.204084068536758,-0.0542191481787238,3
0.0605989992618561,0.17018648982048,-0.0341758831042323,3
0.00645878911018372,0.179351776838303,-0.0936592287022147,3
0.0379283726215363,0.235832542181015,-0.0827845102745566,3
0.0332874059677124,0.203955441713333,-0.0563945202726397,3
0.0227066576480865,0.170497864484787,-0.0378668262261423,3
0,0,0,3
0.0919910371303558,0.0595831423997879,0.00175992087285337,3
0.170599073171616,0.156671822071075,-0.0222648653219331,3
0.246360689401627,0.230874627828598,-0.0422162796388257,3
0.312790840864182,0.275390237569809,-0.0575624118576634,3
